"ensembl_gene_id","phylostratum","Description"
"ENSMUSG00000032407",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028399",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026687",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000043670",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000047766",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000024246",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000001507",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000017832",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000019173",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026688",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000041592",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000042569",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000040485",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000018931",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000004937",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000018932",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000025648",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026774",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000043029",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000015659",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028986",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000000411",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000004929",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000038319",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000035355",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000038624",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000015354",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028800",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000015468",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000042529",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000032122",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000060961",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000000409",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000038831",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026675",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028978",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000024184",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000054640",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000056219",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000058298",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020774",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026674",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000018841",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026670",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000042506",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028798",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000061242",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028232",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000017747",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000032624",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000049493",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026667",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000034377",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000003746",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000035505",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028233",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000034485",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000055204",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000019102",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023104",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000027012",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028973",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000010025",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000035027",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000061809",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000005994",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000040731",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000032280",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026659",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000029674",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000042228",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000031233",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000025433",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000025431",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000071303",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000045053",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028234",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000032125",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000078365",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023930",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000058076",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000040557",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000069855",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028969",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000010122",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020228",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028962",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000034706",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023926",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028788",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020692",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000019872",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000040532",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000000673",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000091043",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020227",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000013593",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000068240",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028236",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000032128",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000071019",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000066324",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023921",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000052423",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000029376",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000053646",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000062729",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020225",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028240",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000005378",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026979",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000034994",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000029403",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000001034",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000024190",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000061118",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000003226",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000029405",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028249",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000040505",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000013997",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000068604",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000041921",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023353",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028245",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000019916",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000029410",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000024254",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000091166",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000051236",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000005374",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000042371",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000060244",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000032252",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000059049",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000038204",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000040013",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000038199",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000027111",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028953",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000004113",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020528",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000001942",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000000916",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028776",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000004798",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023914",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000038172",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020109",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000055235",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023913",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020741",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000041261",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023120",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000038135",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000047187",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028945",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000034826",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000041729",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000041235",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028772",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000019302",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026553",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000005514",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020732",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028944",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000034707",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000074088",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000061130",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000006494",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000032243",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026554",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000024131",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000047963",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000024127",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000026864",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000034974",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000020115",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000004939",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000007107",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000028207",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000024194",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000023186",1,"Life before LCA of Cellular organisms  -  cellular organisms"
"ENSMUSG00000066116",1,"Life before LCA of Cellular organisms  -  cellular organisms"
